shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
4423_shp,42.29751,-85.58992,78,33184.484431
4423_shp,42.29735,-85.58992,79,33242.79365
4423_shp,42.29713,-85.58993,80,33323.014459
4423_shp,42.29692,-85.58993,81,33399.545304
4423_shp,42.29671,-85.58993,82,33476.076146
4423_shp,42.29676,-85.58672,83,34344.744258
4423_shp,42.29676,-85.58672,84,34344.744258
4423_shp,42.29677,-85.58622,85,34480.070061
4423_shp,42.29679,-85.58507,86,34791.291811
4423_shp,42.29679,-85.58507,87,34791.291811
4423_shp,42.2968,-85.58491,88,34834.733474
4423_shp,42.29668,-85.58493,89,34878.798875
4423_shp,42.29605,-85.58491,90,35108.455139
4423_shp,42.29563,-85.58491,91,35261.516797
4423_shp,42.29497,-85.58485,92,35502.589434
4423_shp,42.29475,-85.58486,93,35582.810213
4423_shp,42.29477,-85.58462,94,35648.152879
4423_shp,42.29499,-85.58449,95,35735.703966
4424_shp,42.30637,-85.59628,1,0
4424_shp,42.3062,-85.59628,2,61.953641
4424_shp,42.30464,-85.59624,3,630.57229
4424_shp,42.30364,-85.59622,4,995.045498
4424_shp,42.30364,-85.59622,5,995.045498
4424_shp,42.30341,-85.59621,6,1078.908734
4424_shp,42.30341,-85.59488,7,1438.706986
4424_shp,42.30341,-85.59432,8,1590.200987
4424_shp,42.30339,-85.59431,9,1597.975493
4424_shp,42.30341,-85.59018,10,2715.2677
4424_shp,42.30341,-85.59018,11,2715.2677
4424_shp,42.30341,-85.59002,12,2758.551701
4424_shp,42.30307,-85.59001,13,2882.488446
4424_shp,42.30175,-85.58997,14,3363.661618
4424_shp,42.30176,-85.5896,15,3463.82481
4424_shp,42.30176,-85.5896,16,3463.82481
4424_shp,42.30177,-85.58874,17,3696.510908
4424_shp,42.3018,-85.58759,18,4007.814702
4424_shp,42.30339,-85.58764,19,4587.420948
4424_shp,42.30339,-85.58739,20,4655.05222
4424_shp,42.30335,-85.58512,21,5269.317356
4424_shp,42.30309,-85.58511,22,5364.108544
4424_shp,42.30309,-85.58511,23,5364.108544
4424_shp,42.29907,-85.585,24,6829.430826
4424_shp,42.29906,-85.58499,25,6833.969604
4424_shp,42.29896,-85.58499,26,6870.412876
4424_shp,42.29787,-85.58497,27,7267.681352
4424_shp,42.29734,-85.58495,28,7460.906425
4424_shp,42.29734,-85.58507,29,7493.372543
4424_shp,42.29734,-85.58507,30,7493.372543
4424_shp,42.29734,-85.58495,31,7525.838661
4424_shp,42.29679,-85.58493,32,7726.349615
4424_shp,42.29502,-85.58487,33,8371.599416
4425_shp,42.29723,-85.64818,1,0
4425_shp,42.2963,-85.64821,2,339.019473
4425_shp,42.29619,-85.65212,3,1397.651431
4425_shp,42.29228,-85.65222,4,2822.839028
4425_shp,42.29226,-85.65172,5,2958.32157
4425_shp,42.29278,-85.65171,6,3147.845684
4425_shp,42.29281,-85.65076,7,3405.120007
4425_shp,42.29331,-85.65059,8,3593.052008
4425_shp,42.29735,-85.64805,9,5217.847938
4425_shp,42.29735,-85.64817,10,5250.314052
4425_shp,42.29762,-85.64817,11,5348.71086
4425_shp,42.30029,-85.64816,12,6321.749976
4425_shp,42.30029,-85.64815,13,6324.45536
4425_shp,42.30141,-85.64817,14,6732.656
4425_shp,42.30259,-85.64815,15,7162.720872
4425_shp,42.30259,-85.64815,16,7162.720872
4425_shp,42.3013,-85.64815,17,7632.839323
4425_shp,42.30031,-85.64815,18,7993.62783
4425_shp,42.30585,-85.64813,19,10012.593793
4425_shp,42.30588,-85.64813,20,10023.526788
4425_shp,42.31442,-85.64813,21,13135.788297
4425_shp,42.3144,-85.64793,22,13190.372696
4425_shp,42.31436,-85.64775,23,13241.194248
4425_shp,42.31436,-85.64775,24,13241.194248
4425_shp,42.31442,-85.64813,25,13346.276063
4425_shp,42.31426,-85.64813,26,13404.585454
4425_shp,42.31071,-85.64812,27,14698.327492
4425_shp,42.3107,-85.64775,28,14798.476516
4425_shp,42.31069,-85.64289,29,16113.081495
4425_shp,42.31069,-85.64289,30,16113.081495
4425_shp,42.31068,-85.63797,31,17443.916251
4425_shp,42.31064,-85.63797,32,17458.49359
4425_shp,42.31063,-85.63322,33,18743.345587
4425_shp,42.31063,-85.63322,34,18743.345587
4425_shp,42.31063,-85.62908,35,19863.191122
4425_shp,42.31063,-85.62908,36,19863.191122
4425_shp,42.31064,-85.62891,37,19909.319298
4425_shp,42.30964,-85.62886,38,20274.003608
4425_shp,42.30722,-85.6288,39,21156.081577
4425_shp,42.30715,-85.62794,40,21390.113692
4425_shp,42.30712,-85.62794,41,21401.046689
4425_shp,42.30707,-85.62497,42,22204.665699
4425_shp,42.30705,-85.62377,43,22529.358767
4425_shp,42.30705,-85.62377,44,22529.358767
4425_shp,42.30702,-85.61875,45,23887.360379
4425_shp,42.30702,-85.61871,46,23898.180761
4425_shp,42.30702,-85.61871,47,23898.180761
4425_shp,42.30695,-85.61681,48,24412.781885
4425_shp,42.30554,-85.61359,49,25424.104393
4425_shp,42.30554,-85.61359,50,25424.104393
4425_shp,42.30277,-85.60742,51,27374.747653
4425_shp,42.30279,-85.60748,52,27392.540669
4425_shp,42.30198,-85.60468,53,28205.508662
4425_shp,42.30198,-85.60469,54,28208.213973
4425_shp,42.30113,-85.60157,55,29107.323623
4425_shp,42.30077,-85.60136,56,29250.292151
4425_shp,42.3006,-85.60126,57,29317.895014
4425_shp,42.30065,-85.60126,58,29336.116655
4425_shp,42.30064,-85.60125,59,29340.655393
4425_shp,42.29901,-85.60029,60,29988.976317
4425_shp,42.29901,-85.60029,61,29988.976317
4425_shp,42.29882,-85.60017,62,30065.451678
4425_shp,42.29841,-85.59994,63,30227.308312
4425_shp,42.29796,-85.5997,64,30403.68956
4425_shp,42.29767,-85.5995,65,30522.421558
4425_shp,42.2975,-85.59944,66,30586.466481
4425_shp,42.29752,-85.59898,67,30711.132849
4425_shp,42.29752,-85.59898,68,30711.132849
4425_shp,42.29752,-85.59897,69,30713.838351
4425_shp,42.29754,-85.59621,70,31460.592398
4425_shp,42.29754,-85.59621,71,31460.592398
4425_shp,42.29759,-85.59355,72,32180.486104
4425_shp,42.29759,-85.59355,73,32180.486104
4425_shp,42.29764,-85.59043,74,33024.798156
4425_shp,42.29764,-85.59027,75,33068.086109
4425_shp,42.29764,-85.59027,76,33068.086109
4425_shp,42.2976,-85.58998,77,33147.888247
4425_shp,42.29751,-85.58992,78,33184.484431
4425_shp,42.29735,-85.58992,79,33242.79365
4425_shp,42.29713,-85.58993,80,33323.014459
4425_shp,42.29692,-85.58993,81,33399.545304
4425_shp,42.29671,-85.58993,82,33476.076146
4425_shp,42.29676,-85.58672,83,34344.744258
4425_shp,42.29676,-85.58672,84,34344.744258
4425_shp,42.29677,-85.58622,85,34480.070061
4425_shp,42.29679,-85.58507,86,34791.291811
4425_shp,42.29679,-85.58507,87,34791.291811
4425_shp,42.2968,-85.58491,88,34834.733474
4425_shp,42.29668,-85.58493,89,34878.798875
4425_shp,42.29605,-85.58491,90,35108.455139
4425_shp,42.29563,-85.58491,91,35261.516797
4425_shp,42.29497,-85.58485,92,35502.589434
4425_shp,42.29475,-85.58486,93,35582.810213
4425_shp,42.29477,-85.58462,94,35648.152879
4425_shp,42.29499,-85.58449,95,35735.703966
4426_shp,42.30637,-85.59628,1,0
4426_shp,42.3062,-85.59628,2,61.953641
4426_shp,42.30464,-85.59624,3,630.57229
4426_shp,42.30364,-85.59622,4,995.045498
4426_shp,42.30364,-85.59622,5,995.045498
4426_shp,42.30341,-85.59621,6,1078.908734
4426_shp,42.30341,-85.59488,7,1438.706986
4426_shp,42.30341,-85.59432,8,1590.200987
4426_shp,42.30339,-85.59431,9,1597.975493
4426_shp,42.30341,-85.59018,10,2715.2677
4426_shp,42.30341,-85.59018,11,2715.2677
4426_shp,42.30341,-85.59002,12,2758.551701
4426_shp,42.30307,-85.59001,13,2882.488446
4426_shp,42.30175,-85.58997,14,3363.661618
4426_shp,42.30176,-85.5896,15,3463.82481
4426_shp,42.30176,-85.5896,16,3463.82481
4426_shp,42.30177,-85.58874,17,3696.510908
4426_shp,42.3018,-85.58759,18,4007.814702
4426_shp,42.30339,-85.58764,19,4587.420948
4426_shp,42.30339,-85.58739,20,4655.05222
4426_shp,42.30335,-85.58512,21,5269.317356
4426_shp,42.30309,-85.58511,22,5364.108544
4426_shp,42.30309,-85.58511,23,5364.108544
4426_shp,42.29907,-85.585,24,6829.430826
4426_shp,42.29906,-85.58499,25,6833.969604
4426_shp,42.29896,-85.58499,26,6870.412876
4426_shp,42.29787,-85.58497,27,7267.681352
4426_shp,42.29734,-85.58495,28,7460.906425
4426_shp,42.29734,-85.58507,29,7493.372543
4426_shp,42.29734,-85.58507,30,7493.372543
4426_shp,42.29734,-85.58495,31,7525.838661
4426_shp,42.29679,-85.58493,32,7726.349615
4426_shp,42.29502,-85.58487,33,8371.599416
4427_shp,42.29723,-85.64818,1,0
4427_shp,42.2963,-85.64821,2,339.019473
4427_shp,42.29619,-85.65212,3,1397.651431
4427_shp,42.29228,-85.65222,4,2822.839028
4427_shp,42.29226,-85.65172,5,2958.32157
4427_shp,42.29278,-85.65171,6,3147.845684
4427_shp,42.29281,-85.65076,7,3405.120007
4427_shp,42.29331,-85.65059,8,3593.052008
4427_shp,42.29735,-85.64805,9,5217.847938
4427_shp,42.29735,-85.64817,10,5250.314052
4427_shp,42.29762,-85.64817,11,5348.71086
4427_shp,42.30029,-85.64816,12,6321.749976
4427_shp,42.30029,-85.64815,13,6324.45536
4427_shp,42.30141,-85.64817,14,6732.656
4427_shp,42.30259,-85.64815,15,7162.720872
4427_shp,42.30259,-85.64815,16,7162.720872
4427_shp,42.3013,-85.64815,17,7632.839323
4427_shp,42.30031,-85.64815,18,7993.62783
4427_shp,42.30585,-85.64813,19,10012.593793
4427_shp,42.30588,-85.64813,20,10023.526788
4427_shp,42.31442,-85.64813,21,13135.788297
4427_shp,42.3144,-85.64793,22,13190.372696
4427_shp,42.31436,-85.64775,23,13241.194248
4427_shp,42.31436,-85.64775,24,13241.194248
4427_shp,42.31442,-85.64813,25,13346.276063
4427_shp,42.31426,-85.64813,26,13404.585454
4427_shp,42.31071,-85.64812,27,14698.327492
4427_shp,42.3107,-85.64775,28,14798.476516
4427_shp,42.31069,-85.64289,29,16113.081495
4427_shp,42.31069,-85.64289,30,16113.081495
4427_shp,42.31068,-85.63797,31,17443.916251
4427_shp,42.31064,-85.63797,32,17458.49359
4427_shp,42.31063,-85.63322,33,18743.345587
4427_shp,42.31063,-85.63322,34,18743.345587
4427_shp,42.31063,-85.62908,35,19863.191122
4427_shp,42.31063,-85.62908,36,19863.191122
4427_shp,42.31064,-85.62891,37,19909.319298
4427_shp,42.30964,-85.62886,38,20274.003608
4427_shp,42.30722,-85.6288,39,21156.081577
4427_shp,42.30715,-85.62794,40,21390.113692
4427_shp,42.30712,-85.62794,41,21401.046689
4427_shp,42.30707,-85.62497,42,22204.665699
4427_shp,42.30705,-85.62377,43,22529.358767
4427_shp,42.30705,-85.62377,44,22529.358767
4427_shp,42.30702,-85.61875,45,23887.360379
4427_shp,42.30702,-85.61871,46,23898.180761
4427_shp,42.30702,-85.61871,47,23898.180761
4427_shp,42.30695,-85.61681,48,24412.781885
4427_shp,42.30554,-85.61359,49,25424.104393
4427_shp,42.30554,-85.61359,50,25424.104393
4427_shp,42.30277,-85.60742,51,27374.747653
4427_shp,42.30279,-85.60748,52,27392.540669
4427_shp,42.30198,-85.60468,53,28205.508662
4427_shp,42.30198,-85.60469,54,28208.213973
4427_shp,42.30113,-85.60157,55,29107.323623
4427_shp,42.30077,-85.60136,56,29250.292151
4427_shp,42.3006,-85.60126,57,29317.895014
4427_shp,42.30065,-85.60126,58,29336.116655
4427_shp,42.30064,-85.60125,59,29340.655393
4427_shp,42.29901,-85.60029,60,29988.976317
4427_shp,42.29901,-85.60029,61,29988.976317
4427_shp,42.29882,-85.60017,62,30065.451678
4427_shp,42.29841,-85.59994,63,30227.308312
4427_shp,42.29796,-85.5997,64,30403.68956
4427_shp,42.29767,-85.5995,65,30522.421558
4427_shp,42.2975,-85.59944,66,30586.466481
4427_shp,42.29752,-85.59898,67,30711.132849
4427_shp,42.29752,-85.59898,68,30711.132849
4427_shp,42.29752,-85.59897,69,30713.838351
4427_shp,42.29754,-85.59621,70,31460.592398
4427_shp,42.29754,-85.59621,71,31460.592398
4427_shp,42.29759,-85.59355,72,32180.486104
4427_shp,42.29759,-85.59355,73,32180.486104
4427_shp,42.29764,-85.59043,74,33024.798156
4427_shp,42.29764,-85.59027,75,33068.086109
4427_shp,42.29764,-85.59027,76,33068.086109
4427_shp,42.2976,-85.58998,77,33147.888247
4427_shp,42.29751,-85.58992,78,33184.484431
4427_shp,42.29735,-85.58992,79,33242.79365
4427_shp,42.29713,-85.58993,80,33323.014459
4427_shp,42.29692,-85.58993,81,33399.545304
4427_shp,42.29671,-85.58993,82,33476.076146
4427_shp,42.29676,-85.58672,83,34344.744258
4427_shp,42.29676,-85.58672,84,34344.744258
4427_shp,42.29677,-85.58622,85,34480.070061
4427_shp,42.29679,-85.58507,86,34791.291811
4427_shp,42.29679,-85.58507,87,34791.291811
4427_shp,42.2968,-85.58491,88,34834.733474
4427_shp,42.29668,-85.58493,89,34878.798875
4427_shp,42.29605,-85.58491,90,35108.455139
4427_shp,42.29563,-85.58491,91,35261.516797
4427_shp,42.29497,-85.58485,92,35502.589434
4427_shp,42.29475,-85.58486,93,35582.810213
4427_shp,42.29477,-85.58462,94,35648.152879
4427_shp,42.29499,-85.58449,95,35735.703966
4428_shp,42.29331,-85.65046,1,0
4428_shp,42.29331,-85.64925,2,327.387565
4428_shp,42.29329,-85.64925,3,334.676212
4428_shp,42.29313,-85.64923,4,393.235951
4428_shp,42.29299,-85.64905,5,463.76981
4428_shp,42.29299,-85.64819,6,696.459671
4428_shp,42.29327,-85.64819,7,798.500728
4428_shp,42.2963,-85.64817,8,1902.744314
4428_shp,42.2963,-85.64766,9,2040.727587
4428_shp,42.29628,-85.64603,10,2481.793247
4428_shp,42.29609,-85.64604,11,2551.088268
4428_shp,42.29609,-85.64604,12,2551.088268
4428_shp,42.29628,-85.64603,13,2620.383289
4428_shp,42.29628,-85.64564,14,2725.899943
4428_shp,42.29626,-85.64347,15,3313.050762
4428_shp,42.29598,-85.64348,16,3415.127734
4428_shp,42.29439,-85.6435,17,3994.600638
4428_shp,42.29439,-85.6435,18,3994.600638
4428_shp,42.29309,-85.64352,19,4468.393641
4428_shp,42.29224,-85.64352,20,4778.16111
4428_shp,42.29208,-85.64351,21,4836.533019
4428_shp,42.29137,-85.64351,22,5095.279921
4428_shp,42.29137,-85.6435,23,5097.985686
4428_shp,42.29123,-85.6435,24,5149.006198
4428_shp,42.29125,-85.64438,25,5387.225571
4428_shp,42.29127,-85.64584,26,5782.335238
4428_shp,42.29129,-85.64657,27,5979.990825
4428_shp,42.29131,-85.64821,28,6423.796695
4428_shp,42.29143,-85.64821,29,6467.528563
4428_shp,42.29208,-85.6482,30,6704.424983
4428_shp,42.29299,-85.64819,31,7036.069421
4428_shp,42.29327,-85.64819,32,7138.110478
4428_shp,42.29435,-85.64819,33,7531.697458
4428_shp,42.2947,-85.64818,34,7659.277503
4428_shp,42.2947,-85.64818,35,7659.277503
4428_shp,42.29727,-85.64817,36,8595.873007
4428_shp,42.29735,-85.64805,37,8639.508326
4428_shp,42.29735,-85.64817,38,8671.97444
4428_shp,42.29762,-85.64817,39,8770.371248
4428_shp,42.30029,-85.64816,40,9743.410364
4428_shp,42.30029,-85.64815,41,9746.115748
4428_shp,42.30141,-85.64817,42,10154.316388
4428_shp,42.30259,-85.64815,43,10584.38126
4428_shp,42.30259,-85.64815,44,10584.38126
4428_shp,42.3013,-85.64815,45,11054.499711
4428_shp,42.30031,-85.64815,46,11415.288218
4428_shp,42.30585,-85.64813,47,13434.254181
4428_shp,42.30585,-85.64813,48,13434.254181
4428_shp,42.31071,-85.64812,49,15205.402144
4428_shp,42.3107,-85.64775,50,15305.551168
4428_shp,42.31069,-85.64289,51,16620.156147
4428_shp,42.31069,-85.64289,52,16620.156147
4428_shp,42.31068,-85.63797,53,17950.990903
4428_shp,42.31064,-85.63797,54,17965.568242
4428_shp,42.31063,-85.63322,55,19250.420239
4428_shp,42.31063,-85.63322,56,19250.420239
4428_shp,42.31063,-85.62908,57,20370.265773
4428_shp,42.31063,-85.62908,58,20370.265773
4428_shp,42.31064,-85.62891,59,20416.39395
4428_shp,42.30964,-85.62886,60,20781.07826
4428_shp,42.30722,-85.6288,61,21663.156229
4428_shp,42.30715,-85.62794,62,21897.188344
4428_shp,42.30712,-85.62794,63,21908.121341
4428_shp,42.30707,-85.62497,64,22711.740351
4428_shp,42.30705,-85.62377,65,23036.433419
4428_shp,42.30705,-85.62377,66,23036.433419
4428_shp,42.30702,-85.61875,67,24394.435031
4428_shp,42.30702,-85.61871,68,24405.255413
4428_shp,42.30702,-85.61871,69,24405.255413
4428_shp,42.30695,-85.61681,70,24919.856537
4428_shp,42.30554,-85.61359,71,25931.179044
4428_shp,42.30554,-85.61359,72,25931.179044
4428_shp,42.30277,-85.60742,73,27881.822305
4428_shp,42.30279,-85.60748,74,27899.615321
4428_shp,42.30198,-85.60468,75,28712.583314
4428_shp,42.30198,-85.60469,76,28715.288625
4428_shp,42.30113,-85.60157,77,29614.398275
4428_shp,42.30077,-85.60136,78,29757.366803
4428_shp,42.3006,-85.60126,79,29824.969665
4428_shp,42.30065,-85.60126,80,29843.191307
4428_shp,42.30064,-85.60125,81,29847.730045
4428_shp,42.29901,-85.60029,82,30496.050969
4428_shp,42.29901,-85.60029,83,30496.050969
4428_shp,42.29882,-85.60017,84,30572.526329
4428_shp,42.29841,-85.59994,85,30734.382964
4428_shp,42.29796,-85.5997,86,30910.764212
4428_shp,42.29767,-85.5995,87,31029.49621
4428_shp,42.2975,-85.59944,88,31093.541133
4428_shp,42.29752,-85.59898,89,31218.2075
4428_shp,42.29752,-85.59898,90,31218.2075
4428_shp,42.29752,-85.59897,91,31220.913003
4428_shp,42.29754,-85.59621,92,31967.66705
4428_shp,42.29754,-85.59621,93,31967.66705
4428_shp,42.29759,-85.59355,94,32687.560756
4428_shp,42.29759,-85.59355,95,32687.560756
4428_shp,42.29764,-85.59043,96,33531.872808
4428_shp,42.29764,-85.59027,97,33575.16076
4428_shp,42.29764,-85.59027,98,33575.16076
4428_shp,42.2976,-85.58998,99,33654.962899
4428_shp,42.29751,-85.58992,100,33691.559082
4428_shp,42.29735,-85.58992,101,33749.868302
4428_shp,42.29713,-85.58993,102,33830.089111
4428_shp,42.29692,-85.58993,103,33906.619956
4428_shp,42.29671,-85.58993,104,33983.150798
4428_shp,42.29676,-85.58672,105,34851.81891
4428_shp,42.29676,-85.58672,106,34851.81891
4428_shp,42.29677,-85.58622,107,34987.144713
4428_shp,42.29679,-85.58507,108,35298.366463
4428_shp,42.29679,-85.58507,109,35298.366463
4428_shp,42.2968,-85.58491,110,35341.808125
4428_shp,42.29668,-85.58493,111,35385.873526
4428_shp,42.29605,-85.58491,112,35615.529791
4428_shp,42.29563,-85.58491,113,35768.591448
4428_shp,42.29497,-85.58485,114,36009.664085
4428_shp,42.29475,-85.58486,115,36089.884865
4428_shp,42.29477,-85.58462,116,36155.227531
4428_shp,42.29499,-85.58449,117,36242.778618
4429_shp,42.29331,-85.65046,1,0
4429_shp,42.29331,-85.64925,2,327.387565
4429_shp,42.29329,-85.64925,3,334.676212
4429_shp,42.29313,-85.64923,4,393.235951
4429_shp,42.29299,-85.64905,5,463.76981
4429_shp,42.29299,-85.64819,6,696.459671
4429_shp,42.29327,-85.64819,7,798.500728
4429_shp,42.2963,-85.64817,8,1902.744314
4429_shp,42.2963,-85.64766,9,2040.727587
4429_shp,42.29628,-85.64603,10,2481.793247
4429_shp,42.29609,-85.64604,11,2551.088268
4429_shp,42.29609,-85.64604,12,2551.088268
4429_shp,42.29628,-85.64603,13,2620.383289
4429_shp,42.29628,-85.64564,14,2725.899943
4429_shp,42.29626,-85.64347,15,3313.050762
4429_shp,42.29598,-85.64348,16,3415.127734
4429_shp,42.29439,-85.6435,17,3994.600638
4429_shp,42.29439,-85.6435,18,3994.600638
4429_shp,42.29309,-85.64352,19,4468.393641
4429_shp,42.29224,-85.64352,20,4778.16111
4429_shp,42.29208,-85.64351,21,4836.533019
4429_shp,42.29137,-85.64351,22,5095.279921
4429_shp,42.29137,-85.6435,23,5097.985686
4429_shp,42.29123,-85.6435,24,5149.006198
4429_shp,42.29125,-85.64438,25,5387.225571
4429_shp,42.29127,-85.64584,26,5782.335238
4429_shp,42.29129,-85.64657,27,5979.990825
4429_shp,42.29131,-85.64821,28,6423.796695
4429_shp,42.29143,-85.64821,29,6467.528563
4429_shp,42.29208,-85.6482,30,6704.424983
4429_shp,42.29299,-85.64819,31,7036.069421
4429_shp,42.29327,-85.64819,32,7138.110478
4429_shp,42.29435,-85.64819,33,7531.697458
4429_shp,42.2947,-85.64818,34,7659.277503
4429_shp,42.2947,-85.64818,35,7659.277503
4429_shp,42.29727,-85.64817,36,8595.873007
4429_shp,42.29735,-85.64805,37,8639.508326
4429_shp,42.29735,-85.64817,38,8671.97444
4429_shp,42.29762,-85.64817,39,8770.371248
4429_shp,42.30029,-85.64816,40,9743.410364
4429_shp,42.30029,-85.64815,41,9746.115748
4429_shp,42.30141,-85.64817,42,10154.316388
4429_shp,42.30259,-85.64815,43,10584.38126
4429_shp,42.30259,-85.64815,44,10584.38126
4429_shp,42.3013,-85.64815,45,11054.499711
4429_shp,42.30031,-85.64815,46,11415.288218
4429_shp,42.30585,-85.64813,47,13434.254181
4429_shp,42.30585,-85.64813,48,13434.254181
4429_shp,42.31071,-85.64812,49,15205.402144
4429_shp,42.3107,-85.64775,50,15305.551168
4429_shp,42.31069,-85.64289,51,16620.156147
4429_shp,42.31069,-85.64289,52,16620.156147
4429_shp,42.31068,-85.63797,53,17950.990903
4429_shp,42.31064,-85.63797,54,17965.568242
4429_shp,42.31063,-85.63322,55,19250.420239
4429_shp,42.31063,-85.63322,56,19250.420239
4429_shp,42.31063,-85.62908,57,20370.265773
4429_shp,42.31063,-85.62908,58,20370.265773
4429_shp,42.31064,-85.62891,59,20416.39395
4429_shp,42.30964,-85.62886,60,20781.07826
4429_shp,42.30722,-85.6288,61,21663.156229
4429_shp,42.30715,-85.62794,62,21897.188344
4429_shp,42.30712,-85.62794,63,21908.121341
4429_shp,42.30707,-85.62497,64,22711.740351
4429_shp,42.30705,-85.62377,65,23036.433419
4429_shp,42.30705,-85.62377,66,23036.433419
4429_shp,42.30702,-85.61875,67,24394.435031
4429_shp,42.30702,-85.61871,68,24405.255413
4429_shp,42.30702,-85.61871,69,24405.255413
4429_shp,42.30695,-85.61681,70,24919.856537
4429_shp,42.30554,-85.61359,71,25931.179044
4429_shp,42.30554,-85.61359,72,25931.179044
4429_shp,42.30277,-85.60742,73,27881.822305
4429_shp,42.30279,-85.60748,74,27899.615321
